SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharges,ChargeRatio,TotalServices,HasProtectionServices,HasAnyProtection,HasStreamingServices,HasAnyStreaming,LongTermAutoPayment,HighRiskCustomer,HasPaperlessBilling,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,Gender_encoded,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,-0.3489090259683637,-1.4847328428301763,-0.8094852038406535,-1.5164087678600577,-1.1170071459641913,1,0,0,0,0,0,1,1,0,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1.1995681100227022,0.3089316130199696,1.0531016696636128,0.3566585093535521,0.3986801093441159,6,2,1,2,1,1,0,1,0,0,1,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0.1808331521338431,-0.8237342748409557,-0.3748991794748543,-0.8549282834416602,-0.5173921282250561,4,3,1,0,0,0,0,0,1,1,0,0,1,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1.1995681100227022,-1.5212704521160125,-0.5177981488054297,-1.550858798696966,-1.1198418309276876,1,0,0,0,0,1,0,1,0,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.8786512040705705,0.2823588062666342,-0.6636636506378703,0.23100321301096838,-0.4127124286514729,3,1,1,0,0,0,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.9194006023861249,-0.9549375081855498,-0.847259051031067,-0.9130540452511915,0.6361255781657643,3,2,1,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.1808331521338431,1.2256934460100444,0.5465058156043956,1.019895807662539,-1.1916443280473021,7,2,1,2,1,0,0,1,0,0,1,1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,1.607062093178246,-1.3252960023101632,-0.224990403713946,-1.327973866298105,-0.18981963363875484,2,0,0,0,0,1,0,1,0,0,1,1,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.5526560175461356,0.6560389012354145,-0.2856175383261339,0.7262312806904171,0.5195739630242695,5,2,1,0,0,0,1,1,0,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-1.2861451872261143,-1.5079840487393448,-1.0030129945363906,-1.5020021487551505,0.001638166931920359,1,0,0,0,0,0,1,1,0,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.38965842428391806,0.2873412075328848,-0.2896608122546017,0.21269421658814236,-0.6028705310302732,6,1,1,2,1,0,0,1,1,0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0.4253295420271693,1.4797959105888148,1.1112017580705082,1.566198942591677,0.5094274402491044,8,3,1,2,1,0,0,1,1,0,1,1,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0.5475777369738324,0.9931813869183589,0.9321989894764948,1.0308415301330596,0.2653043693862779,6,2,1,1,1,1,0,1,0,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,-0.9601500007016792,-1.4814112419860093,-0.9307174987502007,-1.4736944059525259,0.05610479726541332,1,0,0,0,0,0,1,0,0,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.3489090259683637,-1.5046624478951778,-0.7944987211275284,-1.4693976949914132,0.9005449277023017,1,0,0,0,0,0,0,1,1,1,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-1.0008993990172337,1.167565431237123,-0.6123316511981926,1.6071392614211222,2.6813882215817952,6,1,1,2,1,0,0,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,-0.9194006023861249,0.6958981113654179,-0.6342839917119931,0.6903406230522837,-0.019304395014108466,4,0,0,1,1,0,1,0,1,1,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1.5663126948626918,0.19433638389621016,1.1741142214248734,0.16716569198743567,-0.22478909005798953,6,3,1,1,1,1,0,1,1,1,1,1,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,-1.1231475939638966,-1.1459295567251486,-0.9381448171622774,-1.044078454794769,1.9295211563046042,2,1,1,0,0,0,1,1,1,1,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.34383074539606057,0.6228228927937453,0.4270534401959676,0.4912458208935256,-0.9314593196891182,5,2,1,0,0,0,0,1,1,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1.0365705167604848,0.2192483902274622,0.8475099801269581,0.26270291787050065,0.37464225060982453,7,4,1,0,0,1,0,0,1,1,1,0,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,-1.2046463905950056,0.16444197629870802,-0.9147421718697873,0.28083419827509276,1.0118909883741698,5,1,1,2,1,0,0,1,0,0,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1.4033151016004741,-1.5146272504276788,-0.4472386238907015,-1.5163233754880157,-0.2384005219986424,1,0,0,0,0,1,0,1,1,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.7971524074394618,-1.1343039537705644,-0.8384253764699582,-1.1474625168705286,-0.3449545753104022,2,1,1,0,0,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.2861451872261143,-1.488054443674343,-1.002749302758447,-1.482149965490972,0.001638166931920359,1,0,0,0,0,0,0,1,1,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1.5663126948626918,1.1692262316592064,2.1566297860425414,1.2089859010343191,0.2681493562746218,7,4,1,1,1,1,0,0,1,1,1,0,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-1.0008993990172337,-0.34044135201466647,-0.819109953735593,-0.33878828561969754,0.003921288696586834,3,0,0,1,1,0,0,1,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.1859114327061462,0.8719429561062655,0.0799032145332838,0.7843667077148241,-0.5568786487553534,5,2,1,1,1,1,0,1,0,0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1.5663126948626918,-1.36681601286225,-0.2767618894501964,-1.3712853082480607,-0.24934545517351475,2,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1.4033151016004741,1.7720967848755051,2.4181900554477145,1.7034587706134754,-0.314401202293538,9,4,1,2,1,1,0,1,0,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1.2403175083382567,0.8104933404891773,1.4484635420603087,0.7893231886554505,-0.12105013729196276,9,4,1,2,1,1,0,1,1,1,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-1.1231475939638966,0.5181924662024865,-0.8289983954084762,0.5993514497581328,0.6244715182064879,3,0,0,1,1,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.1808331521338431,0.461725251851649,0.29670180463253915,0.5116083767004217,0.39659875846417486,8,4,1,1,1,0,0,1,0,0,1,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0.832823525182713,1.5545319295825708,1.5416785855633537,1.476418409239564,-0.3887180893631283,8,3,1,2,1,1,0,1,1,0,1,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-0.8379018057550162,-0.6792446381196942,-0.8004098118164297,-0.8253735691677367,-2.018578667255766,2,0,0,0,0,0,1,1,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.5255632965471373,-1.5046624478951778,-0.4220560590970925,-1.516418615173185,-0.5422381925257876,1,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.2046463905950056,0.3122532138641368,-0.9107428465709766,0.3811980136662168,0.5706387551093801,3,0,0,0,0,0,1,1,0,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.7564030091239073,0.5862852835079091,-0.4908356645107018,0.6500690512878075,0.4838817861273037,5,2,1,0,0,0,1,1,1,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.158818711707148,-0.7074782452951129,0.17346984707358687,-0.6878727916412553,0.23309876805486449,5,4,1,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,-1.163896992279451,0.7789381324695913,-0.8487313301245851,0.9154147508099062,0.9541606971609153,4,0,0,2,1,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,-1.2861451872261143,0.8503525506191802,-0.9718094674797372,0.8471728708392929,0.001638166931920359,4,0,0,2,1,0,1,0,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.9194006023861249,-1.1741631639005676,-0.8835606191279624,-1.186352434854714,-0.3423778464176141,2,1,1,0,0,0,1,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,-0.38965842428391806,-0.32217254737174844,-0.4472386238907015,-0.30310290727933337,0.19505101691937338,4,2,1,0,0,0,0,1,0,1,1,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,-0.2266608310217006,-1.4747680402976753,-0.7559118242884556,-1.437482553146571,0.9239750273947932,1,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1.607062093178246,0.44677804805289767,1.4856440827503494,0.4607216320427462,0.1214959964745857,8,4,1,1,1,1,0,0,1,0,1,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1.3625657032849199,-0.47994858746967795,0.46704669318407266,-0.46379813534731573,0.17098868789869495,4,1,1,2,1,1,0,0,1,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0.09933435550273437,1.4930823139654827,0.6506860422069266,1.4251550064449443,-0.340597825391724,8,3,1,2,1,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-1.2861451872261143,-0.6543326317884421,-0.9917181967144751,-0.651666965606176,0.001638166931920359,2,0,0,0,0,0,1,1,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.8379018057550162,0.2757156045783002,-0.6477102980722855,0.1326321357126497,-1.170494120748294,3,0,0,0,0,0,0,1,0,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.26741022933725495,-0.6759230372755272,-0.5033390496481919,-0.6787092024243677,-0.07330423806789962,4,2,1,1,1,0,0,1,0,0,0,1,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.5934054158616899,-0.9898143170493026,-0.7447268980406833,-1.0341891264650207,-0.8285446883670854,3,2,1,0,0,0,1,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,-1.2046463905950056,-1.1691807626343174,-0.9701394195527613,-1.109370079752511,1.1202146019687282,2,1,1,0,0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.4033151016004741,-1.476428840719759,-0.42122103513360454,-1.4870883195367877,-0.48425710541105543,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-0.8379018057550162,-1.4847328428301763,-0.9129622523686682,-1.5315046988838603,-1.566517831329782,1,0,0,0,0,1,0,0,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.022913839443928746,0.6958981113654179,0.1436067532214797,0.5673811629597787,-0.8840576820355769,4,0,0,1,1,0,0,1,1,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,-0.9601500007016792,0.6660037037679153,-0.6835504055577797,0.5938737177093132,-0.493499045397795,4,0,0,1,1,0,1,1,0,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0.7920741268671586,0.5264964683129039,0.7812793952334699,0.44526160292845074,-0.5913446314546464,7,2,1,2,1,0,0,1,1,1,1,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,-0.6341548141772443,-1.4930368449405937,-0.8631245063373373,-1.4928545741138135,-0.17145977246210226,1,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1.5255632965471373,-0.6559934322105255,0.4230541148971569,-0.607495857843379,0.6137973519477107,3,0,0,2,1,0,0,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
0,-0.7564030091239073,0.6975589117875013,-0.5000429024238975,0.6005567608848865,-0.6619879618101082,5,2,1,0,0,0,1,1,0,1,1,1,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.5934054158616899,-0.11623329503339824,-0.5337075527413573,-0.1515941455117561,-0.351571288508781,5,3,1,0,0,0,0,1,1,1,1,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.5475777369738324,-0.14114530136465026,0.25998272455389987,-0.06933625652360961,0.7094622873547196,6,3,1,2,1,1,0,1,0,0,0,1,1,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.7971524074394618,1.0961510130875338,-0.4676088137368408,1.0000092304564612,-0.5658699191773925,6,2,1,2,1,0,1,1,1,0,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.5526560175461356,0.455082050163315,-0.3545509639435437,0.45308961884950616,-0.001036901169258417,3,0,0,1,1,0,0,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,-1.2046463905950056,0.2026403860066275,-0.9178625245754526,0.20252836428861104,0.00632643384670211,6,3,1,1,1,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
0,1.1995681100227022,-1.473107239875592,-0.4761348478903489,-1.500267751023737,-0.9645487195990765,1,0,0,0,0,1,0,0,1,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0.22158255044939748,-1.488054443674343,-0.6882089603014491,-1.5097514659065185,-0.8243189058574533,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
